鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
中正區,房地(土地+建物),基隆市中正區中正路788巷1號,28.33,住,,,1010730,土地2建物1車位0,地下層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680522,91.67,6,0,6,有,無,3520000,38399,,0.0,0,,RPRNMLOJRHHFFBC77DA,91.67,0.0,0.0,,
信義區,房地(土地+建物),基隆市信義區深溪路36巷50弄18號4樓,48.46,住,,,1010630,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840322,160.07,3,2,1,有,有,4150000,25927,,0.0,0,,RPXNMLNKRHHFFBC38DA,126.57,0.0,14.37,,
七堵區,房地(土地+建物),基隆市七堵區崇禮街129巷16號,51.0,住,,,1010723,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0581121,91.86,3,2,2,有,無,5800000,63140,,0.0,0,,RPPNMLPKQHHFFCC77DA,91.86,0.0,0.0,,
中正區,房地(土地+建物),基隆市中正區新豐街303巷15弄21號5樓,26.81,住,,,1010722,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851119,103.76,3,2,1,有,無,1550000,14938,,0.0,0,,RPUNMLKKRHHFFBC87EA,71.97,0.0,7.51,,
信義區,房地(土地+建物),基隆市信義區深溪路５５巷６６號３樓,23.82,住,,,1010725,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880122,101.16,3,2,2,有,有,2500000,24714,,0.0,0,,RPXNMLLKRHHFFBC28EA,71.54,0.0,6.21,,
安樂區,房地(土地+建物)+車位,基隆市安樂區樂利三街８巷７號１２樓,26.69,其他,,,1010720,土地4建物1車位1,十二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840504,173.49,4,2,2,有,有,5650000,32567,坡道平面,0.0,0,,RPQOMLOLQHHFFCC08EA,117.65,0.0,14.7,,
七堵區,房地(土地+建物),基隆市七堵區福六街133號7樓,36.69,住,,,1010712,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010504,133.43,2,2,2,有,無,7350000,55086,,0.0,0,,RPOOMLLKRHHFFCC37CA,82.79,0.0,9.97,,
安樂區,房地(土地+建物),基隆市安樂區基金一路１２１巷３８之１８號２樓,18.32,住,,,1010801,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850503,57.66,2,1,1,有,有,1400000,24279,,0.0,0,,RPXOMLSLQHHFFCC98CA,42.95,0.0,3.35,,
七堵區,房地(土地+建物),基隆市七堵區福二街６６之３號,16.02,住,,,1010726,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711125,56.01,3,1,1,有,無,1900000,33923,,0.0,0,,RPTNMLTLQHHFFCC58CA,46.88,0.0,9.13,,
中山區,房地(土地+建物),基隆市中山區復興路２５９巷６５之２號３樓,11.09,住,,,1010725,土地6建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840512,44.980000000000004,0,0,1,有,無,850000,18897,,0.0,0,,RPUNMLOLQHHFFCC18CA,31.76,0.0,6.48,,
安樂區,房地(土地+建物),基隆市安樂區麥金路１９５號３樓,6.24,住,,,1010719,土地8建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,79.07000000000001,1,1,1,有,有,2250000,28454,,0.0,0,,RPPNMLPLQHHFFCC77CA,36.01,21.89,7.16,,
中山區,房地(土地+建物),基隆市中山區協和街１３１號,57.29,住,,,1010730,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710417,68.78,1,1,1,有,無,1100000,15993,,0.0,0,,RPSOMLMLQHHFFCC87CA,68.78,0.0,0.0,,
暖暖區,房地(土地+建物),基隆市暖暖區暖中路１９７號３樓,46.02,住,,,1010722,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740306,117.84,3,1,1,有,無,1750000,14850,,0.0,0,,RPOOMLOLQHHFFCC67CA,98.53,0.0,10.24,,
安樂區,房地(土地+建物),基隆市中山區中平街３１號,22.01,其他,,,1010809,土地6建物1車位0,一層,四層,其他,住家用,鋼筋混凝土造,0700420,76.96,1,0,1,無,無,1850000,24038,,0.0,0,,RPOOMLNLQHHFFCC57CA,76.96,0.0,0.0,,
安樂區,房地(土地+建物),基隆市安樂區基金一路１２９巷２０號４樓,38.71,住,,,1010728,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951227,128.82999999999998,3,2,2,有,有,5600000,43470,,0.0,0,,RPPOMLNLQHHFFCC67CA,79.5,0.0,9.32,,
安樂區,車位,基隆市安樂區基金一路１２９巷２２號,0.33,住,,,1010728,土地0建物0車位1,一層,七層,其他,住家用,鋼筋混凝土造,0951227,1134.78,0,0,0,無,有,600000,,坡道平面,3.43,0,,SPPOMLNLQHHFFCC77CA,0.0,0.0,0.0,,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖暖街602，604，606，608號地下室,3.57,住,,,1010725,土地3建物1車位1,地下三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0831111,44.28,0,0,0,有,有,1150000,0,坡道平面,44.28,1150000,,RPPNMLRKQHHFFCC87CA,0.0,0.0,0.0,,
安樂區,房地(土地+建物),基隆市安樂區中和路８５巷４０號２樓之１,16.65,住,,,1010718,土地6建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,66.14,3,2,2,有,有,1680000,25400,,0.0,0,,RPRNMLMLQHHFFCC67CA,45.54,0.65,6.02,,
安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路１１２巷１１０弄２１之６號３樓,30.2,住,,,1010705,土地3建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851213,138.48000000000002,3,2,2,有,有,3350000,24190,坡道平面,0.0,0,,RPVNMLMLQHHFFCC08CA,87.3,0.0,8.84,,
中正區,房地(土地+建物),基隆市中正區新豐街２４６號１０樓,5.93,住,,,1010725,土地1建物1車位0,十層,二十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851129,32.55,1,1,1,有,有,900000,27654,,0.0,0,,RPWNMLLLQHHFFBC97CA,21.22,0.0,3.67,,
信義區,房地(土地+建物),基隆市信義區正信路５９之４號,23.79,住,,,1010730,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700103,84.1,4,0,4,有,無,2500000,29727,,0.0,0,,RPUNMLLLQHHFFBC77CA,84.1,0.0,0.0,,
中正區,房地(土地+建物),基隆市中正區新豐街４６０號之２　６樓,6.79,住,,,1010729,土地3建物1車位0,六層,十八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861121,37.71,1,0,1,有,有,1400000,37127,,0.0,0,,RPSOMLOJRHHFFBC87CA,24.98,0.0,3.4,,
信義區,房地(土地+建物)+車位,基隆市信義區正信路２２３號５樓,31.35,住,,,1010630,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840520,201.78,3,2,2,有,無,5500000,27258,坡道平面,41.16,0,,RPOOMLNKRHHFFBC47CA,129.66,0.0,15.38,,
仁愛區,房地(土地+建物),基隆市仁愛區自來街３５號２樓,18.11,商,,,1010629,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0751220,78.18,3,2,1,有,無,1500000,19186,,0.0,0,,RPPOMLLKRHHFFBC37CA,75.99,0.0,2.19,,
中正區,車位,基隆市中正區觀海街2號等公共設施,0.0,,,,1010731,土地0建物0車位1,,,其他,,,,36.54,0,0,0,有,有,400000,,坡道平面,36.54,400000,,RPTNMLTJRHHFFBC38CA,0.0,0.0,0.0,,
仁愛區,房地(土地+建物),基隆市仁愛區華五街8之1號,25.86,商,,,1010801,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0620623,77.22,0,0,1,無,無,2500000,32375,,0.0,0,,RPWNMLKKRHHFFBC87CA,77.22,0.0,0.0,,
中正區,房地(土地+建物),基隆市中正區新豐街２５８號４樓,5.79,住,,,1010727,土地1建物1車位0,四層,二十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851129,32.55,1,1,1,有,有,780000,23967,,0.0,0,,RPQNMLRJRHHFFBC87CA,21.22,0.0,3.67,,
中正區,房地(土地+建物),基隆市中正區新豐街１６６號１１樓,5.93,住,,,1010727,土地1建物1車位0,十一層,二十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851129,32.7,1,1,1,有,有,780000,23855,,0.0,0,,RPXNMLRJRHHFFBC58CA,21.22,0.0,3.67,,
中正區,房地(土地+建物),基隆市中正區中正路４７０號２樓,33.25,住,,,1010711,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0791125,116.44,5,1,2,有,無,2350000,20182,,0.0,0,,RPXNMLMLQHHFFBC18CA,105.09,0.0,11.35,,
中正區,房地(土地+建物)+車位,基隆市中正區新豐街２１２號１２樓,13.45,住,,,1010723,土地1建物1車位1,十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,113.89,2,1,1,有,有,2200000,19317,坡道平面,0.0,0,,RPOOMLMLQHHFFBC37CA,48.86,1.38,4.84,,
信義區,房地(土地+建物),基隆市信義區深澳坑路１６８巷４６弄４１號２樓,34.44,住,,,1010720,土地1建物1車位0,二層，夾層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840610,111.41,3,2,1,有,無,1600000,14361,,0.0,0,,RPPOMLMLQHHFFBC47CA,97.31,0.0,7.32,,
信義區,房地(土地+建物),基隆市信義區東光路１４７之３號２樓,43.62,住,,,1010730,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850604,108.45,3,2,1,有,無,1500000,13831,,0.0,0,,RPQOMLMLQHHFFBC57CA,97.19,0.0,11.26,,
安樂區,房地(土地+建物),基隆市安樂區基金一路１０８之１２號４樓,16.54,住,,,1010628,土地2建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810708,87.69,2,2,2,有,有,1530000,17449,,0.0,0,,RPPNMLOLQHHFFCC67CA,54.25,0.0,9.16,,
安樂區,房地(土地+建物),基隆市安樂區樂利三街３４巷４之３號,32.5,住,,,1010728,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671115,68.12,3,2,1,有,無,1900000,27892,,0.0,0,,RPSNMLOLQHHFFCC97CA,68.18,0.0,0.0,,
安樂區,房地(土地+建物),基隆市安樂區基金三路４６巷２號３樓,10.0,住,,,1010718,土地2建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840701,65.22,2,1,1,有,有,1600000,24531,,0.0,0,,RPPOMLMLQHHFFCC57CA,43.17,0.0,5.75,,
中山區,建物,基隆市中山區中山二路１０３之１號,0.0,,,,1010806,土地0建物1車位0,全,三層,透天厝,住家用,加強磚造,0561200,37.76,0,0,0,無,無,470000,12447,,0.0,0,,RPPNMLKLQHHFFCC47EA,37.76,0.0,0.0,,
安樂區,房地(土地+建物),基隆市安樂區樂利二街６２巷９９號５樓,37.27,住,,,1010726,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841002,116.69999999999999,3,2,2,有,有,3130000,26822,,0.0,0,,RPXNMLLLQHHFFCC38EA,89.56,1.77,10.27,,
安樂區,房地(土地+建物),基隆市安樂區基金一路１３５巷２１弄１３號４樓,24.33,住,,,1010723,土地33建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830902,100.63,3,2,1,有,有,3250000,32295,,0.0,0,,RPRNMLMLQHHFFCC87EA,78.34,0.0,10.65,,
安樂區,房地(土地+建物),基隆市安樂區定國街11巷81之2號,34.33,住,,,1010723,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0640430,62.1,2,1,1,有,無,700000,11272,,0.0,0,,RPTNMLOLQHHFFCC18DA,62.1,0.0,0.0,,
信義區,房地(土地+建物)+車位,基隆市信義區深澳坑路168巷54弄5號2樓,23.25,住,,,1010806,土地1建物1車位1,二層，夾層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840610,105.72,3,2,2,有,無,1650000,15608,坡道平面,0.0,0,,RPWNMLLKRHHFFBC08DA,54.74,0.0,4.85,,
中正區,房地(土地+建物),基隆市中正區觀海街185號8樓,16.76,住,,,1010726,土地2建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,89.94,2,2,1,有,有,1730000,19236,,0.0,0,,RPUOMLLMQHHFFBC08DA,57.95,0.0,8.99,,
中正區,房地(土地+建物)+車位,基隆市中正區新豐街276號5樓,19.24,住,,,1010806,土地1建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,139.19,3,2,2,有,有,2320000,16667,坡道平面,41.61,0,,RPVOMLLMQHHFFBC18DA,68.63,0.99,7.14,,
仁愛區,房地(土地+建物),基隆市仁愛區仁三路4號,44.0,商,,,1010716,土地1建物1車位0,一層，二層，三層，四層，五層，騎樓，地下層,五層,店面(店鋪),住商用,見其他登記事項,0590127,211.52,5,2,4,有,無,14200000,67133,,0.0,0,,RPWNMLKMQHHFFBC08DA,211.52,0.0,0.0,,
中正區,房地(土地+建物)+車位,基隆市中正區新豐街460號3樓,12.57,住,,,1010727,土地4建物1車位1,三層,十八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861121,93.12,1,1,1,有,有,2010000,21586,坡道平面,0.0,0,,RPQNMLMKRHHFFBC57DA,39.82,0.0,4.46,,
中正區,房地(土地+建物),基隆市中正區中船路5巷25號12樓,12.92,商,,,1010727,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0741219,102.89,3,2,1,有,有,2900000,28186,,0.0,0,,RPTOMLOKRHHFFBC18DA,81.91,3.25,7.96,,
安樂區,房地(土地+建物),基隆市安樂區中和路85巷27號11樓之2,14.15,住,,,1010814,土地6建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,55.12,2,1,1,有,有,1500000,27212,,0.0,0,,RPQOMLSLQHHFFCC38DA,37.43,0.28,6.29,,
安樂區,房地(土地+建物),基隆市安樂區中和路168巷11弄4號,23.77,住,,,1010707,土地3建物2車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0840117,94.22999999999999,1,1,1,有,無,2200000,23347,,0.0,0,,RPVNMLNKRHHFFCC28DA,72.27,3.2,0.0,,
安樂區,房地(土地+建物),基隆市安樂區樂利三街３０巷９５號３樓,58.5,住,,,1010715,土地1建物1車位0,四層，五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800205,229.5,4,3,3,有,無,6000000,26143,,0.0,0,,RPQNMLLMQHHFFCC77EA,179.73,0.0,19.04,,
安樂區,房地(土地+建物),基隆市安樂區定國街１１巷６７之２號,37.67,住,,,1010817,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0640430,68.26,2,1,2,有,無,1300000,19045,,0.0,0,,RPTNMLNLQHHFFCC97CA,68.26,0.0,0.0,,
七堵區,房地(土地+建物)+車位,基隆市七堵區俊賢路３７號６樓　,34.36,住,,,1010723,土地1建物1車位1,六層,六層,辦公商業大樓,工業用,鋼筋混凝土造,0810612,179.25,0,0,0,無,有,3450000,19247,坡道機械,0.0,0,,RPVNMLNLQHHFFCC18CA,100.28,0.0,10.66,,
七堵區,房地(土地+建物),基隆市七堵區福二街１９７巷１８之３號,25.59,住,,,1010715,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710524,86.79,3,2,1,有,無,3200000,36871,,0.0,0,,RPPOMLOLQHHFFCC77CA,78.08,0.0,8.71,,
安樂區,房地(土地+建物),基隆市安樂區安和一街２１１之２號,55.8,住,,,1010724,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0710911,89.79,3,2,1,有,無,3300000,36752,,0.0,0,,RPXNMLMLQHHFFCC28CA,81.42,0.0,8.37,,
暖暖區,房地(土地+建物),基隆市暖暖區東勢街１２之３號,29.93,住,,,1010815,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691209,80.77,4,3,2,有,無,1600000,19809,,0.0,0,,RPPNMLOJRHHFFCC57CA,80.77,0.0,0.0,,
信義區,房地(土地+建物)+車位,基隆市信義區正信路２２７巷２１弄１９號底一層,33.79,住,,,1010727,土地6建物1車位1,地下一層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0860607,153.87,3,2,1,有,有,4000000,25996,坡道平面,27.92,0,,RPVNMLQJRHHFFBC28CA,92.18,6.92,0.0,,
信義區,房地(土地+建物),基隆市信義區深溪路５５巷１２號５樓之１,17.21,住,,,1010722,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880122,73.65,2,1,1,有,有,2000000,27155,,0.0,0,,RPUOMLOKRHHFFBC18CA,50.01,0.0,6.29,,
信義區,房地(土地+建物),基隆市信義區信二路１７４巷１４１號,159.0,住,,,1010706,土地1建物1車位0,一層,一層,其他,住家用,磚造,0520400,38.22,0,0,0,無,無,1100000,28781,,0.0,0,,RPQNMLRKRHHFFBC97CA,38.22,0.0,0.0,,
仁愛區,房地(土地+建物),基隆市仁愛區仁一路２７７號二樓之七,9.13,商,,,1010808,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0981230,53.06,0,0,0,無,有,4200000,79161,,0.0,0,,RPPOMLOKRHHFFBC67CA,29.06,0.0,8.2,,
仁愛區,房地(土地+建物),基隆市仁愛區崇安街54巷1號,15.8,商,,,1010714,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0791128,57.85,1,1,1,有,無,1750000,30251,,0.0,0,,RPQOMLLKRHHFFBC47CA,57.85,0.0,0.0,,
仁愛區,房地(土地+建物),基隆市仁愛區南榮路117巷10弄20號底層,18.0,商,,,1010627,土地1建物1車位0,地下層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0800319,68.82000000000001,3,2,2,有,無,1050000,15257,,0.0,0,,RPROMLLKRHHFFBC57CA,67.9,0.0,0.0,,
中正區,房地(土地+建物),基隆市中正區新豐街303巷23弄25號2樓,28.67,住,,,1010730,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851119,95.05999999999999,3,1,2,有,有,1750000,18410,,0.0,0,,RPRPMLOKRHHFFBC08DA,65.74,0.0,5.96,,
仁愛區,房地(土地+建物),基隆市仁愛區成功一路133巷26號10樓之1,23.43,住,,,1010726,土地8建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0860630,140.79,3,2,1,有,有,4980000,35372,,0.0,0,,RPSNMLOKRHHFFBC97DA,82.14,0.0,11.46,,
信義區,房地(土地+建物),基隆市信義區深溪路36巷50弄22號4樓,31.8,住,,,1010712,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840322,135.72,3,2,2,有,有,2750000,20263,,0.0,0,,RPTNMLNKRHHFFBC97DA,109.92,0.0,8.41,,
信義區,房地(土地+建物)+車位,基隆市信義區正信路227巷21弄3號5樓,27.83,住,,,1010716,土地6建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860607,132.07,3,2,2,有,有,3000000,22715,坡道平面,0.0,0,,RPQNMLOJRHHFFBC67DA,69.21,0.0,9.5,,
中正區,房地(土地+建物),基隆市中正區新豐街486之1，4樓,16.3,住,,,1010726,土地3建物1車位0,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,90.71000000000001,3,2,1,有,有,2520000,27782,,0.0,0,,RPTOMLLMQHHFFBC97DA,64.14,0.86,8.67,,
安樂區,房地(土地+建物)+車位,基隆市安樂區樂利三街8巷12號17樓,108.4,住,,,1010718,土地4建物1車位1,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840504,185.77,3,2,2,有,無,5900000,31759,一樓平面,0.0,0,,RPSNMLMLQHHFFCC87DA,118.94,0.64,12.78,,
安樂區,房地(土地+建物),基隆市安樂區樂利三街32巷10弄16之2號,42.79,住,,,1010706,土地6建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701116,72.0,3,2,1,有,無,1530000,21250,,0.0,0,,RPQNMLNLQHHFFCC77DA,72.0,0.0,0.0,,
中正區,房地(土地+建物)+車位,基隆市中正區觀海街75號3樓,25.72,住,,,1010708,土地2建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,168.84,3,2,2,有,有,3260000,21980,坡道平面,38.72,400000,,RPSNMLTJRHHFFBC28CA,88.83,0.0,12.71,,
信義區,房地(土地+建物),基隆市信義區福民街７１巷１號２樓,31.05,住,,,1010723,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830831,149.21,4,2,2,有,有,2900000,19436,,0.0,0,,RPTNMLOLQHHFFBC97CA,119.38,3.92,12.76,,
